"id","date","confirmed","deaths","recovered","tests","vaccines","people_vaccinated","people_fully_vaccinated","hosp","icu","vent","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","facial_coverings","vaccination_policy","elderly_people_protection","government_response_index","stringency_index","containment_health_index","economic_support_index","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","population","iso_alpha_3","iso_alpha_2","iso_numeric","iso_currency","key_local","key_google_mobility","key_apple_mobility","key_jhu_csse","key_nuts","key_gadm"
"d032f258",2020-05-10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-15,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-16,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-17,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-18,4,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,2,4,2,2,0,4,0,1,-68.23,-85.19,-69.05,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-19,8,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,0,4,2,2,0,4,0,1,-61.98,-74.07,-61.9,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-20,12,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,0,4,2,2,0,4,0,1,-61.98,-74.07,-61.9,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-21,12,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,0,4,2,2,0,4,0,1,-61.98,-74.07,-61.9,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
"d032f258",2020-05-22,23,0,NA,NA,NA,NA,NA,NA,NA,NA,3,-3,2,4,1,1,0,4,2,2,0,4,0,1,-61.98,-74.07,-61.9,-62.5,3,"Brazil","Sergipe","Nossa Senhora das Dores",-10.46026659,-37.2149183293128,26795,"BRA","BR",76,"BRL","2804607","ChIJLQW2DgJkBQcRM7sfEmG669I",NA,"BRSE2804607",NA,"BRA.26.45_1"
